"Holland hosted the Olympics in which year", "1928"
"This countries medal tally was 5 Gold, 8 Silver, 5 Bronze, 18 in Total", "japan"
"This countries medal tally was 8 Gold, 10 Silver, 10 Bronze, 28 in Total", "south korea"
"This countries medal tally was 8 Gold, 6 Silver, 3 Bronze, 17 in Total", "hungary"
"How many BRONZE medals were won by Armenia", "0"
"How many BRONZE medals were won by Australia", "21"
"How many BRONZE medals were won by Azerbaijan", "0"
"How many BRONZE medals were won by Belarus", "8"
"How many BRONZE medals were won by Brazil", "9"
"How many BRONZE medals were won by Burundi", "0"
"How many BRONZE medals were won by China", "12"
"How many BRONZE medals were won by Costa Rica", "0"
"How many BRONZE medals were won by Croatia", "0"
"How many BRONZE medals were won by Cuba", "8"
"How many BRONZE medals were won by Czech Republic", "2"
"How many BRONZE medals were won by Ecuador", "0"
"How many BRONZE medals were won by Ethiopia", "1"
"How many BRONZE medals were won by Finland", "1"
"How many BRONZE medals were won by Hong Kong, China", "0"
"How many BRONZE medals were won by Hungary", "10"
"How many BRONZE medals were won by Japan", "5"
"How many BRONZE medals were won by Kazakhstan", "4"
"How many BRONZE medals were won by Kenya", "3"
"How many BRONZE medals were won by Latvia", "0"
"How many BRONZE medals were won by Moldova", "1"
"How many BRONZE medals were won by Poland", "3"
"How many BRONZE medals were won by Russia", "14"
"How many BRONZE medals were won by Slovakia", "1"
"How many BRONZE medals were won by South Africa", "1"
"How many BRONZE medals were won by The Netherlands", "10"
"How many BRONZE medals were won by Tonga", "0"
"How many BRONZE medals were won by Turkey", "1"
"How many BRONZE medals were won by Ukraine", "13"
"How many BRONZE medals were won by United States of America", "25"
"How many BRONZE medals were won by Uzbekistan", "1"
"How many GOLD medals were won by Belarus", "1"
"How many GOLD medals were won by China", "14"
"How many GOLD medals were won by Cuba", "9"
"How many GOLD medals were won by Czech Republic", "4"
"How many GOLD medals were won by Great Britain", "1"
"How many GOLD medals were won by Ireland", "3"
"How many GOLD medals were won by Kazakhstan", "3"
"How many GOLD medals were won by Moldova", "0"
"How many GOLD medals were won by Russia", "25"
"How many GOLD medals were won by South Korea", "7"
"How many GOLD medals were won by The Netherlands", "4"
"How many GOLD medals were won by Turkey", "4"
"How many GOLD medals were won by Ukraine", "9"
"How many GOLD medals were won by United States of America", "42"
"How many GOLD medals were won by Uzbekistan", "0"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Algeria", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Argentina", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Armenia", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Australia", "37"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Azerbaijan", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Belarus", "15"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Brazil", "15"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Burundi", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Canada", "21"
"How many Gold, Silver & Bronze medals (TOTAL) were won by China", "46"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Costa Rica", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Croatia", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Cuba", "25"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Czech Republic", "9"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Ecuador", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Finland", "4"
"How many Gold, Silver & Bronze medals (TOTAL) were won by France", "34"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Georgia", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Germany", "63"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Great Britain", "14"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Greece", "8"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Hong Kong, China", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Hungary", "20"
"How many Gold, Silver & Bronze medals (TOTAL) were won by India", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Indonesia", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Ireland", "4"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Israel", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Italy", "35"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Jamaica", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Japan", "14"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Kazakhstan", "11"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Latvia", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Lithuania", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Malaysia", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Moldova", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Mozambique", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by New Zealand", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Nigeria", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by North Korea", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Norway", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Poland", "14"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Romania", "19"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Russia", "59"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Slovakia", "3"
"How many Gold, Silver & Bronze medals (TOTAL) were won by South Africa", "5"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Spain", "14"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Sweden", "8"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Switzerland", "6"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Thailand", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by The Netherlands", "17"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Tonga", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Trinidad and Tobago", "2"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Tunisia", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Uganda", "1"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Ukraine", "24"
"How many Gold, Silver & Bronze medals (TOTAL) were won by United States of America", "98"
"How many Gold, Silver & Bronze medals (TOTAL) were won by Uzbekistan", "2"
"How many SILVER medals were won by Belarus", "6"
"How many SILVER medals were won by China", "20"
"How many SILVER medals were won by Czech Republic", "3"
"How many SILVER medals were won by France", "6"
"How many SILVER medals were won by Georgia", "0"
"How many SILVER medals were won by Germany", "17"
"How many SILVER medals were won by Great Britain", "8"
"How many SILVER medals were won by Greece", "4"
"How many SILVER medals were won by Hungary", "3"
"How many SILVER medals were won by India", "0"
"How many SILVER medals were won by Israel", "0"
"How many SILVER medals were won by Italy", "10"
"How many SILVER medals were won by Mozambique", "0"
"How many SILVER medals were won by Poland", "5"
"How many SILVER medals were won by Romania", "6"
"How many SILVER medals were won by Russia", "20"
"How many SILVER medals were won by South Korea", "15"
"How many SILVER medals were won by Switzerland", "3"
"How many SILVER medals were won by The Netherlands", "3"
"How many SILVER medals were won by Trinidad and Tobago", "0"
"How many SILVER medals were won by Tunisia", "0"
"How many SILVER medals were won by Uganda", "0"
"How many SILVER medals were won by Ukraine", "2"
"How many SILVER medals were won by United States of America", "31"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "india"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "israel"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "lithuania"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "mexico"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "mozambique"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "tunisia"
"This countries medal tally was 0 Gold, 0 Silver, 1 Bronze, 1 in Total", "uganda"
"This countries medal tally was 0 Gold, 0 Silver, 2 Bronze, 2 in Total", "georgia"
"This countries medal tally was 0 Gold, 0 Silver, 2 Bronze, 2 in Total", "morocco"
"This countries medal tally was 0 Gold, 0 Silver, 2 Bronze, 2 in Total", "trinidad and tobago"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "azerbaijan"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "bahamas"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "latvia"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "philippines"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "tonga"
"This countries medal tally was 0 Gold, 1 Silver, 0 Bronze, 1 in Total", "zambia"
"This countries medal tally was 0 Gold, 1 Silver, 1 Bronze, 2 in Total", "malaysia"
"This countries medal tally was 0 Gold, 1 Silver, 1 Bronze, 2 in Total", "moldova"
"This countries medal tally was 0 Gold, 1 Silver, 1 Bronze, 2 in Total", "uzbekistan"
"This countries medal tally was 0 Gold, 1 Silver, 2 Bronze, 3 in Total", "austria"
"This countries medal tally was 0 Gold, 2 Silver, 0 Bronze, 2 in Total", "namibia"
"This countries medal tally was 0 Gold, 2 Silver, 0 Bronze, 2 in Total", "slovenia"
"This countries medal tally was 0 Gold, 2 Silver, 1 Bronze, 3 in Total", "argentina"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "burundi"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "costa rica"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "ecuador"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "hong kong, china"
"This countries medal tally was 1 Gold, 0 Silver, 0 Bronze, 1 in Total", "syria"
"This countries medal tally was 1 Gold, 0 Silver, 1 Bronze, 2 in Total", "portugal"
"This countries medal tally was 1 Gold, 0 Silver, 1 Bronze, 2 in Total", "thailand"
"This countries medal tally was 1 Gold, 1 Silver, 0 Bronze, 2 in Total", "armenia"
"This countries medal tally was 1 Gold, 1 Silver, 0 Bronze, 2 in Total", "croatia"
"This countries medal tally was 1 Gold, 1 Silver, 1 Bronze, 3 in Total", "indonesia"
"This countries medal tally was 1 Gold, 1 Silver, 1 Bronze, 3 in Total", "iran"
"This countries medal tally was 1 Gold, 1 Silver, 1 Bronze, 3 in Total", "slovakia"
"This countries medal tally was 1 Gold, 2 Silver, 1 Bronze, 4 in Total", "finland"
"This countries medal tally was 1 Gold, 3 Silver, 2 Bronze, 6 in Total", "jamaica"
"This countries medal tally was 1 Gold, 4 Silver, 3 Bronze, 8 in Total", "kenya"
"This countries medal tally was 1 Gold, 6 Silver, 8 Bronze, 15 in Total", "belarus"
"This countries medal tally was 1 Gold, 8 Silver, 5 Bronze, 14 in Total", "great britain"
"This countries medal tally was 13 Gold, 10 Silver, 12 Bronze, 35 in Total", "italy"
"This countries medal tally was 14 Gold, 20 Silver, 12 Bronze, 46 in Total", "china"
"This countries medal tally was 14 Gold, 6 Silver, 14 Bronze, 34 in Total", "france"
"This countries medal tally was 19 Gold, 17 Silver, 27 Bronze, 63 in Total", "germany"
"This countries medal tally was 2 Gold, 0 Silver, 1 Bronze, 3 in Total", "algeria"
"This countries medal tally was 2 Gold, 0 Silver, 1 Bronze, 3 in Total", "ethiopia"
"This countries medal tally was 2 Gold, 1 Silver, 2 Bronze, 5 in Total", "north korea"
"This countries medal tally was 2 Gold, 1 Silver, 3 Bronze, 6 in Total", "nigeria"
"This countries medal tally was 2 Gold, 2 Silver, 2 Bronze, 6 in Total", "belgium"
"This countries medal tally was 2 Gold, 2 Silver, 2 Bronze, 6 in Total", "norway"
"This countries medal tally was 2 Gold, 4 Silver, 2 Bronze, 8 in Total", "sweden"
"This countries medal tally was 25 Gold, 20 Silver, 14 Bronze, 59 in Total", "russia"
"This countries medal tally was 3 Gold, 0 Silver, 1 Bronze, 4 in Total", "ireland"
"This countries medal tally was 3 Gold, 1 Silver, 1 Bronze, 5 in Total", "south africa"
"This countries medal tally was 3 Gold, 11 Silver, 7 Bronze, 21 in Total", "canada"
"This countries medal tally was 3 Gold, 2 Silver, 1 Bronze, 6 in Total", "new zealand"
"This countries medal tally was 3 Gold, 3 Silver, 0 Bronze, 6 in Total", "switzerland"
"This countries medal tally was 3 Gold, 3 Silver, 9 Bronze, 15 in Total", "brazil"
"This countries medal tally was 3 Gold, 4 Silver, 4 Bronze, 11 in Total", "kazakhstan"
"This countries medal tally was 3 Gold, 6 Silver, 5 Bronze, 14 in Total", "bulgaria"
"This countries medal tally was 3 Gold, 6 Silver, 5 Bronze, 14 in Total", "japan"
"This countries medal tally was 4 Gold, 1 Silver, 1 Bronze, 6 in Total", "denmark"
"This countries medal tally was 4 Gold, 1 Silver, 1 Bronze, 6 in Total", "turkey"
"This countries medal tally was 4 Gold, 3 Silver, 10 Bronze, 17 in Total", "the netherlands"
"This countries medal tally was 4 Gold, 3 Silver, 2 Bronze, 9 in Total", "czech republic"
"This countries medal tally was 4 Gold, 4 Silver, 0 Bronze, 8 in Total", "greece"
"This countries medal tally was 4 Gold, 4 Silver, 6 Bronze, 14 in Total", "spain"
"This countries medal tally was 4 Gold, 6 Silver, 9 Bronze, 19 in Total", "romania"
"This countries medal tally was 42 Gold, 31 Silver, 25 Bronze, 98 in Total", "united states of america"
"This countries medal tally was 6 Gold, 5 Silver, 3 Bronze, 14 in Total", "poland"
"This countries medal tally was 7 Gold, 15 Silver, 5 Bronze, 27 in Total", "south korea"
"This countries medal tally was 7 Gold, 3 Silver, 10 Bronze, 20 in Total", "hungary"
"This countries medal tally was 7 Gold, 9 Silver, 21 Bronze, 37 in Total", "australia"
"This countries medal tally was 9 Gold, 2 Silver, 13 Bronze, 24 in Total", "ukraine"
"This countries medal tally was 9 Gold, 8 Silver, 8 Bronze, 25 in Total", "cuba"
